ID,Title,"Tokyo FESTIVALの分類",WEBサイトのアドレス,概要,対象,会場(投稿),会場の所属する自治体,会場の存在する自治体名,主催,協賛,協力,後援,申請自治体,開催年度,"単日/複数日 - 期間",開催時間,開催日数（展覧会・公演）,公演回数／実施回数（講演、ワークショップ等）,人数/参加者数,料金,出演者数／出展アーティスト数／登壇者数等,出演者数／出展アーティスト数／登壇者数等（外国人）,ジャンル,多言語対応の有無,多言語対応（例）ウェブサイトの多言語化,多言語対応（例）音声ガイドの多言語化,多言語対応（例）キャプション・字幕の多言語化,多言語対応（例）その他の多言語化,多言語対応（例）その他の多言語化（内容）,バリアフリー対応の有無,バリアフリー対応策（例）,バリアフリー対応策（例）その他,組織委員会の認証の有無,画像等データの有無,画像,動画URL,関連プログラム名,決算額_year,決算額_price,期間_date,期間_date_to,単日/複数日_date,国_country,国_num
5133,東京カラオケまつり,2,https://www.artscouncil-tokyo.jp/ja/what-we-do/support/program/26507/,「日本発祥で世界に広がる文化“カラオケ”を国際文化都市・東京を象徴する“まつり”として広く世界に発信しよう」という理念の下に、老若男女・国籍問わず、どなたでも応募ができる市民参加型創造文化活動としてのカラオケ大会を開催します。　２０１８年４月から７月にかけて都内４か所にて予選大会を行い、その上位入賞者による“グランドチャンピオン大会”を、８月２６日（日）ニッショーホール（港区虎ノ門）にて開催します。,,かめありリリオホール|文化放送メディアプラスホール|新宿区角筈区民ホール|西東京市民会館公会堂|日本消防会館（ニッショーホール）,,,東京カラオケまつり実行委員会,,,,,2017,2017,,単日/複数日,"20170414,20170513,20170609,20170728,20170826","a:1:{s:4:""time"";b:0;}",5,5,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,イベント,有り,,,,,,無し,,,なし,あり・その他画像,,,,,,,
5141,シニア劇団かぶつ・かんじゅく座による東京の島巡演の旅,2,https://www.artscouncil-tokyo.jp/ja/what-we-do/support/program/28437/,２つのシニア（高齢者）劇団（かぶつ・かんじゅく座）が、東京島しょ部（大島、三宅島、青ヶ島）を巡演する。都内でも、なかなか足を運ぶことのない地域で公演し、シニア世代同士の交流を図り、同時に、2020年に都心で開催予定の全国シニア演劇大会に、島しょ部から参加劇団を募るきっかけになればと思っている。巡演に参加するシニア座員たちは27名。最高齢は78歳。,,"青ヶ島中学校|大島町開発総合センター|三宅村文化会館 - リスタホール",,,"ＮＰＯ法人 シニア演劇ネットワーク",,,,,2017,2017,,単日/複数日,"20170609,20170623,20170630","a:1:{s:4:""time"";b:0;}",3,3,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,演劇（ミュージカル等を含む）,有り,英語,,,,,無し,,,なし,あり・その他画像,,,,,,,
5145,"Responding to Ko Murobushi",2,https://www.artscouncil-tokyo.jp/ja/what-we-do/support/program/25857/,11人のダンサーによるリサーチプロジェクトである。夫々のダンサーたちはアーカイブで室伏鴻のテキスト、映像等によるリサーチ、研究者との対話を2週間に亘って行い、同時にワークインプログレスの発表を行う。６ヶ月の間に11人の公演、室伏鴻のビデオ上映会、及び公開討論会を行い、アーカイブのあり方と「継承」の新たな意味を考える。11人のダンサー中7人は室伏鴻の振付作品「真夜中のニジンスキー」に出演予定だったダンサー、1人はインプルスタンツのリサーチクラス受講者である。又、室伏鴻の友人であり良き理解者でもあるエマニュエル・ユイン、ヌノ・ビザロ、ベルナルド・モンテは本企画を機に、今後も室伏に対するRespondingを展開していく予定である。,,"北千住BUoY|室伏鴻アーカイブカフェ Shy",,,一般社団法人Ko&amp;Edge,,,,,2017,2017,,期間,,"a:1:{s:4:""time"";b:0;}",,,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,舞踊・ダンス（バレエ等を含む）,有り,英語,,,,,無し,,,なし,あり・その他画像,,,,20170831,20180324,,
5148,新作・台湾演劇公演『同棲時間』,2,https://www.artscouncil-tokyo.jp/ja/what-we-do/support/program/28221/,"2020年に向けてアジアのアーティストによるメッセージの世界への発信を目指す。台湾の同性愛者・林孟寰作『同棲時間～The Brotherhood～』は3人のゲイの葛藤の中に、今も尚、日本の植民地時代の影響を受け続ける台湾の姿が刻まれている作品。2019年台湾ではアジアで初めて「同性結婚法」が施行される。マイノリティの中から生まれたこの作品を通して、日本そして来日中の海外の人々に、アジアの中での台湾の存在を紹介したい。台湾の新進創作チームによる書き下ろし新作演劇公演。台湾では「同性の兄弟愛」は禁断とされ上演が難しい作品。台湾の風景をそのまま日本に届けるために、キャスト、ディレクションは台湾メンバーで、台湾で稽古、東京にて世界初演。中国語での上演となる。（日本語･英語字幕あり）

2018年8月2日（木）～5日（日）
8/2（木）19時、8/3（金）14時・19時、8/4（土）13時・18時、8/5（日）13時
作：林孟寰/演出：黄郁晴/ドラマトゥルク：Ｅ-ＲＵＮ
出演：陳懐駿/廖原慶/彭浩秦
スタッフ
舞台美術：林仕倫、照明：横原由祐、音楽：周莉婷、音響：島猛、衣裳：林玉媛、映像：飯名尚人、舞台監督：渡邉歩・孫唯真・演出助手：陳若禎・衣裳アドバイザー：竹内陽子・宣伝美術：岸本昌也・制作：イビケイコ・制作助手：野田容瑛",,新宿シアターモリエール,,,亜細亜の骨,,,,,2017,2017,,期間,,"a:1:{s:4:""time"";b:0;}",4,4,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,演芸（落語・漫才等）,有り,英語,,,,,無し,,,なし,あり・その他画像,,,,20170802,20170805,,
5150,亡命中―ゲーテ・インスティトゥート・ダマスカス＠東京,2,https://www.artscouncil-tokyo.jp/ja/what-we-do/support/program/29367/,"本プロジェクトでは、現在ドイツに亡命している複数の分野のシリア人アーティスト4名を東京のゲーテ・インスティトゥートに招聘する。各アーティストは館内にある旧管理人用アパートに6週間滞在する。この国境を超えたアーティスト・イン・レジデンスを通じ、ゲーテ・インスティトゥートは現在亡命中であるアーティストらが直面する様々な問題の交換･議論をできる場を目指している。各参加アーティストのリサーチと共に、 展覧会、上映会、トーク、ディスカッションなど様々な形で、滞在期間中の 活動を発表するための場を提供する。プロジェクトの中心となるのは、シリアからのアーティストと日本のアート・文化シーンの関係者及び一般の方々との出会いである。",,ゲーテ・インスティトゥート（東京ドイツ文化センター）,,,"ゲーテ・インスティトゥート 東京ドイツ文化センター",,,,,2017,2017,,期間,,"a:1:{s:4:""time"";b:0;}",46,46,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,展覧会（美術、歴史、写真、建築、文芸等）,有り,英語,,,,,無し,,,なし,あり・その他画像,,,,20170801,20170915,,
5152,"国際共同製作『RE/PLAY Dance Edit』",2,https://www.artscouncil-tokyo.jp/ja/what-we-do/support/program/13404/,"【1年目プロジェクト概要】
⑴ カンボジア・プノンペンにおける作品創作と公演
ワークショップ＆オーディション：2016年7月1日〜3日
公演：2017年3月 *照明実践ワークショップ同時開催
⑵ リサーチ
フィリピン・マニラ：2016年7月
インドネシア・ジャカルタ：2016年11月（予定）

2016年7月1日〜3日／ワークショップ・オーディション
会場：カンボジア・プノンペン Circus Hall

2017年3月24日・25日／公演
会場：カンボジア・プノンペン Department of Performing Arts
*照明実践ワークショップ同時開催

演出：多田淳之介
振付・出演：きたまり、伊東歌織、竹ち代毬也、チャンケトヤ・チェイ、リティア・チェイ、ナリム・ナム、チャンボレイ・ソイ、ソポル・ソー
テクニカル・ディレクター：ラング・クレイグヒル
照明デザイン：岩城 保
プロデューサー：岡崎松恵、リティサル・カン
通訳：貝塚乃梨子、チャンニアリー・ルーン、井手和可子
webデザイン：加藤和也
映像ドキュメンテーション：一般社団法人Social Compass

共同製作：Amrita Performing Arts、NPO法人Offsite Dance Project、RE/PLAY Dance Edit実行委員会
助成：国際交流基金アジアセンター、アーツカウンシル東京
協力：一般社団法人Social Compass

【2年目プロジェクト概要】
フィリピン・マニラにおける作品創作と公演
ワークショップ＆オーディション：2017年6月（予定）
公演：2018年2月（予定）
*エデュケーションプログラム同時開催

2017年1月13日・14日／公演

会場：Power Mac Center Spotlight

【3年目プロジェクト概要】
⑴ 韓国・ソウルにおける作品創作と上演
オーディション：2018年6月（予定）
公演：2018年10月（予定）
⑵ 日本・東京における作品創作と上演
公演：2019年2月（予定）

<strong>日時：</strong>
2019年2月9日（土）19:00開演｜10日（日）19:00開演｜11日（月・祝）18:00開演
受付は開演の45分前／開場は30分前

<strong>会場：</strong>
吉祥寺シアター

企画製作・主催：NPO法人Offsite Dance Project、RE/PLAY Dance Edit実行委員会
共同製作：TheatreWorks、Amrita Performing Arts、京都芸術センター、Sipat Lawin Ensemble
提携：公益財団法人武蔵野文化事業団
助成：アーツカウンシル東京（公益財団法人東京都歴史文化財団）、芸術文化振興基金
制作協力：東京デスロック
協力：急な坂スタジオ",,"カンボジア・プノンペン Department of Performing Arts|Power Mac Center Spotlight|吉祥寺シアター",,,"NPO法人Offsite Dance Project|RE/PLAY Dance Edit実行委員会",国際交流基金アジアセンター|アーツカウンシル東京|芸術文化振興基金助成事業,"東京デスロック|一般社団法人Social Compass|Circuit Makati|Power Mac Center Spotlight|SINAG ARTS FOUNDATION|富士ゼロックス|急な坂スタジオ",,,2016,2016,,期間,,"a:1:{s:4:""time"";b:0;}",7,7,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:237:""<p>一般前売3,500円／当日4,000円｜U25（25歳以下）：前売3,000円／当日3.500円<br />
アルテ友の会会員価格：3,000円（一般前売のみ）｜TPAM参加登録者特典：3,000円（一般前売のみ）</p>
"";}",8,4,舞踊・ダンス（バレエ等を含む）,有り,英語,,,,,無し,,,,あり・チラシ画像|あり・その他画像,,,,"20170324,20170113,20190209","20170325,20170114,20170211","フィリピン,シンガポール,カンボジア","3,1,1"
5153,ユーラシアンオペラ東京2018,2,https://www.artscouncil-tokyo.jp/ja/what-we-do/support/program/29552/,"これまでコラボレートしてきた、様々な民族的・文化的背景を持つアーティスト4名をユーラシア各地から招聘し、彼らと共に新たな「ユーラシアンオペラ」を創作し上演する。また、これまで主に伝統音楽の紹介にとどまっていた、シベリア、ウクライナ、トルコ、中央アジアの知られざるユーラシアンミュージックの〈現在〉を紹介するコンサートを、日本人アーティストをゲストに迎えて行う。

■プログラム
・Continental Isolation（作曲・演出：河崎純　美術：サインホ・ナムチラク）
・Incredible sound vision of Eurasia in Tokyo

■出演者
ヴォーカル：サインホ・ナムチラク、サーデット・テュルキョズ、アーニャ・チャイコフスカヤ、マリーヤ・コールニヴァ、三木聖香、坪井聡志、津田健太郎、吉松章　ダンス：亞弥、三浦宏予　演奏：八木美知依（箏）、ヤン・グレムボツキー（ヴァイオリン）、小森慶子（クラリネット）、小沢あき（ギター）、チェ・ジェチョル（韓国打楽器）、河崎純（コントラバス ）、大塚惇平（笙）、黒田鈴尊（尺八）ほか

■スタッフ
白澤吉利、三行英登",,"座・高円寺 - 座・高円寺 2|スーパー・デラックス（港区）",,,音楽詩劇研究所,,,,,2017,2017,,単日/複数日,"20170927,20170928,20170930","a:1:{s:4:""time"";b:0;}",3,3,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",18,6,クラシック音楽（オペラ等を含む）|舞踊・ダンス（バレエ等を含む）|コンサート（ポップス等）|国際交流イベント,有り,英語,,,,,無し,,,なし,あり・その他画像,,,,,,"トルコ,ウクライナ,ロシア,韓国,ドイツ","1,1,1,1,1"
5157,ロワイヤル・ドゥ・リュクス　シンポジウム＆リサーチ,2,,"フランスの巨大パペット劇団の演出家とクリエイティブチームを招聘し、唯一無二の手法で、あらゆる人々 の共感を呼ぶ芸術作品の魅力や秘密、現代社会における意味などを検証するシンポジウムを開催。",,,,,株式会社パルコ,,,,,2017,2017,,単日/複数日,,"a:1:{s:4:""time"";b:0;}",,,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,講演会・シンポジウム,無し,,,,,,無し,,,なし,なし,,,,,,,
5159,雅歌,2,,"島の 3 分の 1 が保護地域となるオランダ最北のテルスヘリング島、神々が集ったという伝説を持つ神津島 の東西二島を舞台として、リサーチ、島住民たちとの交流、そしてクリエーションの推移と展開を、自然と人 間とアートという壮大なテーマで映像に収める、ドキュメンタリー映画製作を含む複合プロジェクト。",,,,,"一般社団法人 マルタス○＋",,,,,2017,2017,,単日/複数日,,"a:1:{s:4:""time"";b:0;}",,,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,映画|その他,無し,,,,,,無し,,,なし,なし,,,,,,,
5160,燐光群　アジア共同プロジェクト　日本・タイ・フィリピン合作『リタイアメン』（仮題）,2,https://www.artscouncil-tokyo.jp/ja/what-we-do/support/program/27720/,"退職後に東南アジアに移住する日本人ロングステイヤー「リタイアメン」の実態を追う青年。
気楽で穏やかそうに見える、セカンドライフの裏にあるものとは？
彼らの受け入れに戸惑う人々。国境をまたぎ生活する海外移住労働者の厳しい現実。
私たちは、お互いの違いを認め、共に歩むことができるのだろうか。
タイ・フィリピン・日本を舞台にユーモラスに描き出す、試行錯誤と共生の物語。

アジア各国のアーティストによる三カ年のワーク・イン・プログレスの集大成として、東京で新作を製作・発表。調査と対話に基づく想像力に富んだ作品によって、互いの社会の現実、差異を共有し、「バリア（障害）」を越える豊かな共生の可能性を提示。高次の相互理解・交流へと発展させる。バンコク・チェンマイ・マニラでも上演。

作：清水弥生
演出：坂手洋二、ニコン・セタン
翻訳：常田景子、珍田真弓、千徳美穗
出演：[フィリピン]マイレス・カナピ、[タイ]ナルモン・タマプルックサー、[フィリピン]マージ・ロリコ、[タイ]ニコン・セタン、鴨川てんし、川中健次郎、猪熊恒和　他",,"森下スタジオ（江東区） - 本館 C",,,（有)グッドフェローズ,,,,,2017,2017,,期間,,"a:1:{s:4:""time"";b:0;}",5,5,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",7,4,演芸（落語・漫才等）,有り,英語,,,,,無し,,,なし,あり・その他画像,,,,20180118,20180122,"タイ,フィリピン","2,2"
5161,アーティスト・サポート・プログラム,2,https://www.artscouncil-tokyo.jp/ja/what-we-do/support/program/15854/,"<section>
<div class=""post-format post-format--support post-format--a"">

【1年目プロジェクト概要】
対象アーティストを公募する。選ばれたアーティストは、スタジオを無償で利用できる他、スタジオパフォーマンスを行うチャンスが得られる。また舞踊に関する座学などの講座も開催する。

【2年目プロジェクト概要】
対象アーティストとともに、海外とのコラボレーションも踏まえた活動を展開。

【3年目プロジェクト概要】
3年間の集大成としての成果発表。

</div>
<h2><span class=""small"">A.S.P. スタジオパフォーマンス vol.1 1/2</span></h2>
<strong>日時：2017年3月26日(日)
</strong><strong>時間：20時開演</strong><span class=""small""> （19時45分開場、19時15分受付開始）</span><strong>
場所：スタジオアーキタンツ @01スタジオ
出演：ダイスキーズ、奥野美和、田代理絵</strong>

</section>
<h2><span class=""small"">A.S.P. スタジオパフォーマンス vol.1 2/2</span></h2>
<section><strong>日時：2017年4月15日(土)</strong>

<strong>時間：20時開演</strong><span class=""small"">（19時45分開場、19時15分受付開始）</span><strong>
場所：スタジオアーキタンツ @01スタジオ
出演：青木尚哉、黒田育世</strong>
<h3>ASP パフォーマンス Vol.2</h3>
日時：
2018年3月17日(土) 昼公演16:00 開演(15:30 開場)
2018年3月17日(土) 夜公演20:00 開演(19:30 開場)

会場：
スーパーデラックス（東京都港区西麻布3-1-25 B1F /六本木駅3番出口より徒歩5分）

チケット料金：
前売り 3,700円（１ドリンク券付き）
当日 4,000円（１ドリンク券付き）

</section>
<h3>Artist Support Program Vol.3 Dance New Air 2018 Lecture ＋ Dance 【introduction】</h3>
【<strong>日程</strong>】<strong>10月4日 （木） 19:00開演</strong> 　<a href=""http://a-tanz.com/contemporary-dance/2018/08/31164901"">詳細はコチラ</a><strong>
</strong>Lecture ＋ Dance 『Introduction』 #1
– 青木尚哉『atlas』
– 奥野美和『Namelessness －名のないカラダ－』
– レクチャー：稲葉俊郎（東京大学医学部付属病院循環器内科助教、医学博士）
<strong>10月13日 （土）17:40開演</strong> 　<a href=""http://a-tanz.com/contemporary-dance/2018/08/31164921"">詳細はコチラ</a><strong>
</strong>Lecture ＋ Dance 『Introduction』 #2
– 黒田育世『<span class=""il"">病める</span><span class=""il"">舞</span><span class=""il"">姫</span>』
– タシロリエ『鏡の中のパラレルワールド』から抜粋
– レクチャー：浜井弘治（ファッションデザイナー）

【<strong>会場</strong>】リーブラホール（港区立男女平等参画センター）
<a href=""http://www.minatolibra.jp/institution/#access"">http://www.minatolibra.jp/institution/#access</a>

【<strong>チケット料金</strong>】一般前売り券 : 2,500円
港区在住、在勤、在学 : 無料
※港区在住、在勤、在学の方は、入場時に顔写真付きの確認書類を呈示をお願い致します。また、確認が取れない場合は入場をお断りさせて頂きますのでご了承ください。",,,,,"株式会社 アーキタンツ|Dance New Air実行委員会",アーツカウンシル東京|芸術文化振興基金助成事業,,,,2016,2016,,単日/複数日,"20170326,20170415,20180317,20181004,20181013","a:1:{s:4:""time"";a:6:{i:0;a:3:{s:9:""time_from"";s:8:""20:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:16:""2017年3月26日"";}i:1;a:3:{s:9:""time_from"";s:8:""20:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:16:""2017年4月15日"";}i:2;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:22:""2018年3月17日・昼"";}i:3;a:3:{s:9:""time_from"";s:8:""20:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:22:""2018年3月17日・夜"";}i:4;a:3:{s:9:""time_from"";s:8:""19:00:00"";s:7:""time_to"";s:8:""20:45:00"";s:10:""time_bikou"";s:16:""2018年10月4日"";}i:5;a:3:{s:9:""time_from"";s:8:""17:40:00"";s:7:""time_to"";s:8:""19:30:00"";s:10:""time_bikou"";s:17:""2018年10月13日"";}}}",6,6,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:295:""<p>[vo.1 1/2、2/2]前売一般 1,800円、前売学生 1,300円、当日券 2,000円</p>
<p>[vol.2]前売り 3,700円（１ドリンク券付き）<br />
当日 4,000円（１ドリンク券付き）</p>
<p>[vol.3]一般前売り券 : 2,500円<br />
港区在住、在勤、在学 : 無料</p>
"";}",5,,舞踊・ダンス（バレエ等を含む）,有り,英語,,,,,無し,,,,あり・チラシ画像|あり・その他画像,,,,,,,
5162,屋外収蔵,1,https://www.tatemonoen.jp/restore/intro/,"【屋外展示物】

名称　午砲
使用年代　1871年（明治4）から1929年（昭和4）4月
旧所在地　千代田区（皇居内旧本丸跡）
解説
江戸時代の「時の鐘」に替わり、空砲により正午を通報した。

名称　瀬戸岡1号墳
年代　飛鳥時代（7世紀後半）
旧所在地　あきる野市瀬戸岡
解説
河原石を用いた地下式横穴の石室で墳丘はほとんど見られないことが特徴。


名称　奉供養庚申塔
年代　1700年（元禄13）
解説
道教に由来する庚申信仰により建てられた石塔。庚申講を3年18回続けた記念に建立する例が多くみられる。庚申信仰と三猿が結びつくのは17世紀後半以降といわれている。


名称　石枡
年代　江戸時代
解説
江戸時代の上水施設。石枡には砂や泥の撤去、断水や水量調整等の機能があった。隣接して、江戸時代上水施設の石樋も設置されている。


名称　寛永寺灯籠
年代　1751年（寛延4）6月20日
旧所在地　台東区
解説
将軍徳川家の菩提寺である寛永寺に、八代将軍徳川吉宗の没後、献上されたもの。


名称　皇居正門石橋飾電燈
年代　明治20年代
旧所在地　千代田区千代田
解説
石橋の欄干両側にある男柱石に計6基設置されていたもののひとつ。飾電灯の台座にあたる男柱石の部分は、展示にあたり復元したもの。


名称　上野消防署（旧下谷消防署）望楼上部
建築年　1925年（大正14）
旧所在地　台東区上野5丁目
解説
望楼は火の見櫓の近代版。三脚四層式外廊型で、旧所在地では約23.6ｍの高さがありった。1970年（昭和45）まで使用された。　


名称　都電7500形
製造年　1962年（昭和37）
所属営業所　青山営業所→柳島営業所→荒川営業所
解説
渋谷駅前を起終点とし、新橋・浜町中ノ橋・（神田）須田町まで走っていた車輌。交通量の急激な増加にともない、都電は荒川線を除いて1972年（昭和47）から順次廃止された。

",,江戸東京たてもの園,,,江戸東京たてもの園,,,,,2016,2016,,期間,,"a:1:{s:4:""time"";b:0;}",311,311,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:6:""252476"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:12:""一部有料"";s:13:""ryoukin_bikou"";s:436:""<p>・一般　400円（個人）、320円（団体20名以上）<br />
・65才以上の方　200円（個人）、160円（団体20名以上）<br />
・大学生（専修・各種含む）　320円（個人）、250円（団体20名以上）<br />
・高校生・中学生（都外）　200円（個人）、160円（団体20名以上）<br />
・中学生（都内在学または在住）・小学生・未就学児童　無料</p>
"";}",,,展覧会（美術、歴史、写真、建築、文芸等）,有り,英語|中国語簡体字|中国語繁体字|韓国語,,,,,有り,バリアフリー対応施設|点字ガイド・手話通訳・字幕ガイド等|その他の取組,,なし,あり・その他画像,,,,20160401,20170331,,
5163,こどもの日イベント,1,http://www.tatemonoen.jp/event/page/childrens_day.php,"親子で楽しめるなつかしの遊びや体験、たてもの園ならではのさまざまなイベントを開催。
ゴールデンウィークは、緑いっぱいのたてもの園で元気に遊ぼう！

【下町商店街おつかいゲーム】
時間：11:00〜16:00　※受付は15:30まで
場所：下町中通りなど
おつかいメモの品物をさがして、下町の商店街でお買い物。
ひとりでおつかいできるかな？


【紙の兜・風車づくり】
時間：11:00〜16:00　※材料なくなり次第終了
場所：紙の兜：吉野家
風車：高橋是清邸 ※会場が変更
新聞紙や折り紙などを使って、なつかしの工作を体験。
つくって遊ぼう！


【ベーゴマ大会】
時間：13:00〜16:00
場所：東の広場
はじめてだって大丈夫。どなたでも参加可。
めざせ！たてもの園ベーゴマ王者！

◎ ベーゴマ道場
◎ 名人に挑戦
◎ 王者を決めるトーナメント戦

エントリー受付：12:30〜
トーナメント戦開始：13:00〜
※途中参加は不可


【たてものペーパークラフト】
時間：11:00〜16:00
場所：子宝湯
色を塗ったり、切ったり貼ったり。
小さなたてもの園をつくろう！


【民家のにわ　こどもどうぶつえん】
※5月4日（木・祝日）のみ開催　※雨天中止
時間：10:00〜15:00（12:00〜13:00 動物の休憩時間）
場所：綱島家　裏
民家の裏庭で、うさぎ・チャボ・ひよこなどの動物たちとふれあおう！





",,"江戸東京ててもの園 - 下町中通りなど|江戸東京たてもの園 - センターゾーン 高橋是清邸|江戸東京たてもの園 - 西ゾーン 吉野家（農家）|江戸東京たてもの園 - 東の広場|江戸東京たてもの園 - 東ゾーン 子宝湯|江戸東京たてもの園 - 西ゾーン 綱島家（農家）",,,江戸東京たてもの園,,,,,2016,2016,,期間,,"a:1:{s:4:""time"";a:5:{i:0;a:3:{s:9:""time_from"";s:8:""11:00:00"";s:7:""time_to"";s:8:""16:00:00"";s:10:""time_bikou"";s:62:""下町商店街おつかいゲーム　※受付は15:30まで"";}i:1;a:3:{s:9:""time_from"";s:8:""11:00:00"";s:7:""time_to"";s:8:""16:00:00"";s:10:""time_bikou"";s:63:""紙の兜・風車づくり　※材料なくなり次第終了"";}i:2;a:3:{s:9:""time_from"";s:8:""13:00:00"";s:7:""time_to"";s:8:""16:00:00"";s:10:""time_bikou"";s:18:""ベーゴマ大会"";}i:3;a:3:{s:9:""time_from"";s:8:""11:00:00"";s:7:""time_to"";s:8:""16:00:00"";s:10:""time_bikou"";s:36:""たてものペーパークラフト"";}i:4;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""15:00:00"";s:10:""time_bikou"";s:89:""民家のにわ　こどもどうぶつえん　（12:00〜13:00 動物の休憩時間）"";}}}",2,9,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:12:""一部有料"";s:13:""ryoukin_bikou"";s:436:""<p>・一般　400円（個人）、320円（団体20名以上）<br />
・65才以上の方　200円（個人）、160円（団体20名以上）<br />
・大学生（専修・各種含む）　320円（個人）、250円（団体20名以上）<br />
・高校生・中学生（都外）　200円（個人）、160円（団体20名以上）<br />
・中学生（都内在学または在住）・小学生・未就学児童　無料</p>
"";}",,,芸術文化の体験型イベント（外国人向け・子供向け含む）|その他,有り,英語|中国語簡体字|中国語繁体字|韓国語,,,,,有り,バリアフリー対応施設|点字ガイド・手話通訳・字幕ガイド等|その他の取組,,なし,あり・その他画像,,,,20160504,20160505,,
