id,Title,開催年度,主催,開催時間,期間_date,期間_date_to,単日/複数日_date
2981,ローワン・ゲッディス,2017,トーキョーワンダーサイト,20171004,20171127,"a:1:{s:4:""time"";b:0;}",
2982,マリオ・リッツィ,2017,トーキョーワンダーサイト,20180105,20180219,"a:1:{s:4:""time"";b:0;}",
2983,ティボー・カペラン&クロエ・フリク,2017,トーキョーワンダーサイト,20180106,20180126,"a:1:{s:4:""time"";b:0;}",
2984,クラウディオ・ゼッキ,2017,トーキョーワンダーサイト,20180206,20180331,"a:1:{s:4:""time"";b:0;}",
2985,ジャン＝マキシム・デュフレーヌ＆ヴィルジニー・ラガニエール,2017,トーキョーワンダーサイト,20180209,20180331,"a:1:{s:4:""time"";b:0;}",
2986,ケルスティン・ブレチュ,2017,トーキョーワンダーサイト,20180213,20180331,"a:1:{s:4:""time"";b:0;}",
2987,"はじめましてクラシック〜金管五重奏 2）6〜18ヶ月",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""12:00:00"";s:7:""time_to"";s:8:""13:00:00"";s:10:""time_bikou"";s:12:""6～18ヶ月"";}}}",20170713
2988,"咲かせよう！音楽の花 1）6ヶ月～18ヶ月（2017年7月14日）",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""11:00:00"";s:10:""time_bikou"";s:12:""6～18ヶ月"";}}}",20170714
2989,"咲かせよう！音楽の花 2）19ヶ月～35ヶ月（2017年7月14日）",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:30:00"";s:7:""time_to"";s:8:""12:30:00"";s:10:""time_bikou"";s:13:""19～35ヶ月"";}}}",20170714
2990,リズミカル・キッチン,2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:8:""15:00:00"";s:10:""time_bikou"";s:18:""小学生～大人"";}}}",20170714
2991,"One Day コーラス",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""19:00:00"";s:7:""time_to"";s:8:""20:00:00"";s:10:""time_bikou"";s:18:""小学生～大人"";}}}",20170714
2992,"コオロギの大冒険 2） 6 ヶ月～18ヶ月",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:30:00"";s:7:""time_to"";s:8:""12:30:00"";s:10:""time_bikou"";s:12:""6～18ヶ月"";}}}",20170715
2993,"コオロギの大冒険 1）19ヶ月～35ヶ月",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""11:00:00"";s:10:""time_bikou"";s:13:""19～35ヶ月"";}}}",20170715
2994,"森の王様のフェスタ 1）6〜18ヶ月",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:30:00"";s:7:""time_to"";s:8:""11:30:00"";s:10:""time_bikou"";s:12:""6～18ヶ月"";}}}",20170715
2995,"森の王様のフェスタ 2）5 歳～ 6 歳",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""12:00:00"";s:7:""time_to"";s:8:""13:00:00"";s:10:""time_bikou"";s:26:""5～6歳（未就学児）"";}}}",20170715
2996,"旅するヨーロッパ 1） 6 ヶ月～18ヶ月",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:30:00"";s:7:""time_to"";s:8:""11:30:00"";s:10:""time_bikou"";s:12:""6～18ヶ月"";}}}",20170716
2997,"旅するヨーロッパ 2）3歳～14歳",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""12:00:00"";s:7:""time_to"";s:8:""13:00:00"";s:10:""time_bikou"";s:8:""3～4歳"";}}}",20170716
2998,ボディ・ビート,2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:00:00"";s:7:""time_to"";s:8:""12:00:00"";s:10:""time_bikou"";s:18:""小学生～大人"";}}}",20170716
2999,"おとぎの国へLet’s go! 1）5 歳～ 6 歳",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""11:00:00"";s:10:""time_bikou"";s:26:""5～6歳（未就学児）"";}}}",20170717
3000,"おとぎの国へLet’s go! 2）3 歳～ 4 歳",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:30:00"";s:7:""time_to"";s:8:""12:30:00"";s:10:""time_bikou"";s:8:""3～4歳"";}}}",20170717
3001,"動物たんてい〜かくれているのは、だあれだ？〜 1）19ヶ月～35ヶ月",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:30:00"";s:7:""time_to"";s:8:""11:30:00"";s:10:""time_bikou"";s:13:""19～35ヶ月"";}}}",20170717
3002,"動物たんてい〜かくれているのは、だあれだ？〜 2）3 歳～ 4 歳",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""12:00:00"";s:7:""time_to"";s:8:""13:00:00"";s:10:""time_bikou"";s:8:""3～4歳"";}}}",20170717
3003,"咲かせよう！音楽の花 1）19ヶ月～35ヶ月（2017年11月29日）",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""11:00:00"";s:10:""time_bikou"";s:13:""19～35ヶ月"";}}}",20171129
3004,"咲かせよう！音楽の花 2）6ヶ月～18ヶ月（2017年11月29日）",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:30:00"";s:7:""time_to"";s:8:""12:30:00"";s:10:""time_bikou"";s:12:""6～18ヶ月"";}}}",20171129
3005,"おとぎの国へLet’s go! 1）6 ヶ月～18ヶ月",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""11:00:00"";s:10:""time_bikou"";s:12:""6～18ヶ月"";}}}",20171130
3007,"おとぎの国へLet’s go! 2）19ヶ月～35ヶ月",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:30:00"";s:7:""time_to"";s:8:""12:30:00"";s:10:""time_bikou"";s:13:""19～35ヶ月"";}}}",20171130
3008,"おとぎの国へLet’s go! 3）3 歳～ 4 歳",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:8:""15:00:00"";s:10:""time_bikou"";s:8:""3～4歳"";}}}",20171130
3009,"One Day セッション〜歌って奏でる日本の風景〜",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:30:00"";s:7:""time_to"";s:8:""12:00:00"";s:10:""time_bikou"";s:36:""一般（未就学児入場不可）"";}}}",20171130
3011,"動物たんてい〜かくれているのは、だあれだ？〜 1）6ヶ月～18ヶ月",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:30:00"";s:7:""time_to"";s:8:""12:30:00"";s:10:""time_bikou"";s:12:""6～18ヶ月"";}}}",20171201
3013,"動物たんてい〜かくれているのは、だあれだ？〜 2）19ヶ月～35ヶ月",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""13:30:00"";s:7:""time_to"";s:8:""14:30:00"";s:10:""time_bikou"";s:13:""19～35ヶ月"";}}}",20171201
3014,"機関誌「ART BRIDGE」の発行",2016,"東京都|アーツカウンシル東京|NPO法人Art Bridge Institute",,,"a:1:{s:4:""time"";b:0;}","20161118,20160323"
3015,ボディ・ビート,2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:8:""15:00:00"";s:10:""time_bikou"";s:36:""一般（未就学児入場不可）"";}}}",20171201
3016,新制作A・チーズを探せ！くいしんぼうネズミ！,2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""11:00:00"";s:10:""time_bikou"";s:12:""6～18ヶ月"";}}}",20171201
3018,新制作B・ミュージック・レター,2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:30:00"";s:7:""time_to"";s:8:""12:30:00"";s:10:""time_bikou"";s:13:""19～35ヶ月"";}}}",20171201
3019,"旅するヨーロッパ 1）3 歳～ 4 歳",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""11:00:00"";s:10:""time_bikou"";s:8:""3～4歳"";}}}",20171202
3020,"旅するヨーロッパ 2）5 歳～ 6 歳",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:30:00"";s:7:""time_to"";s:8:""12:30:00"";s:10:""time_bikou"";s:26:""5～6歳（未就学児）"";}}}",20171202
3021,リズミカル・キッチン,2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""14:30:00"";s:7:""time_to"";s:8:""15:30:00"";s:10:""time_bikou"";s:36:""一般（未就学児入場不可）"";}}}",20171202
3022,"ライオン・ビート 1）6 ヶ月～18ヶ月",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""11:00:00"";s:10:""time_bikou"";s:12:""6～18ヶ月"";}}}",20171202
3023,"ライオン・ビート 2）19ヶ月～35ヶ月",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:30:00"";s:7:""time_to"";s:8:""12:30:00"";s:10:""time_bikou"";s:13:""19～35ヶ月"";}}}",20171202
3024,"One Day コーラス",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:30:00"";s:7:""time_to"";s:8:""12:00:00"";s:10:""time_bikou"";s:36:""一般（未就学児入場不可）"";}}}",20171202
3025,"はじめましてクラシック～ヴァイオリン＆ピアノ 1）19 ヶ月～35ヶ月",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""11:00:00"";s:10:""time_bikou"";s:13:""19～35ヶ月"";}}}",20171203
3026,"はじめましてクラシック～ヴァイオリン＆ピアノ 2）6 ヶ月～18ヶ月",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:30:00"";s:7:""time_to"";s:8:""12:30:00"";s:10:""time_bikou"";s:12:""6～18ヶ月"";}}}",20171203
3027,"タネまき、タネまき、大きくなあれ！ 1）19ヶ月～35ヶ月（2017年12月3日）",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:30:00"";s:7:""time_to"";s:8:""11:00:00"";s:10:""time_bikou"";s:13:""19～35ヶ月"";}}}",20171203
3028,"タネまき、タネまき、大きくなあれ！ 2）3歳～4歳（2017年12月3日）",2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""12:00:00"";s:7:""time_to"";s:8:""13:00:00"";s:10:""time_bikou"";s:8:""3～4歳"";}}}",20171203
3029,クラシックであそぼう！,2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""15:00:00"";s:7:""time_to"";s:8:""16:00:00"";s:10:""time_bikou"";s:33:""一般（未就学児入場可）"";}}}",20171203
3030,めざせ！おんがく忍者！1）3〜4歳,2017,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""09:30:00"";s:7:""time_to"";s:8:""10:30:00"";s:10:""time_bikou"";s:0:"""";}}}",20180219
3031,文京区立青柳幼稚園（2017年1月31日）,2016,東京都|東京文化会館|アーツカウンシル東京,,,"a:1:{s:4:""time"";b:0;}",20170131
3033,小平市立小平第九小学校（2017年2月2日）,2016,東京都|東京文化会館|アーツカウンシル東京,20170202,"a:1:{s:4:""time"";b:0;}",,
3034,カラダ・オト・ウタウ,2017,東京都|東京文化会館|アーツカウンシル東京,20180218,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:8:""15:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
3035,旅するヨーロッパ(大島町差木地保育園),2017,東京都|東京文化会館|アーツカウンシル東京,20180219,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""11:00:00"";s:10:""time_bikou"";s:0:"""";}}}",,
3036,旅するヨーロッパ(大島町子ども家庭支援センター),2017,東京都|東京文化会館|アーツカウンシル東京,20180219,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""14:30:00"";s:7:""time_to"";s:8:""15:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
3037,"めざせ！おんがく忍者！ 1）3〜4歳",2017,東京都|東京文化会館|アーツカウンシル東京,20180220,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""09:30:00"";s:7:""time_to"";s:8:""10:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
3038,旅するヨーロッパ,2017,東京都|東京文化会館|アーツカウンシル東京,20180221,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""11:00:00"";s:10:""time_bikou"";s:0:"""";}}}",,
3043,小金井市立小金井第二小学校（特別支援学級）（2017年2月16日）,2016,東京都|東京文化会館|アーツカウンシル東京,20170216,"a:1:{s:4:""time"";b:0;}",,
3047,めざせ！おんがく忍者！2）5〜6歳,2017,東京都|東京文化会館|アーツカウンシル東京,20180219,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:30:00"";s:7:""time_to"";s:8:""11:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
3048,台東区立台桜幼稚園（2017年2月20日）,2016,東京都|東京文化会館|アーツカウンシル東京,20170220,"a:1:{s:4:""time"";b:0;}",,
3053,"めざせ！おんがく忍者！ 2）5〜6歳",2017,東京都|東京文化会館|アーツカウンシル東京,20180220,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:30:00"";s:7:""time_to"";s:8:""11:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
3054,旅するヨーロッパ1）3〜4歳,2017,東京都|東京文化会館|アーツカウンシル東京,20180220,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""09:30:00"";s:7:""time_to"";s:8:""10:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
3055,旅するヨーロッパ2）5〜6歳,2017,東京都|東京文化会館|アーツカウンシル東京,20180220,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:30:00"";s:7:""time_to"";s:8:""11:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
3059,ブリティッシュ・カウンシルとの連携,2017,東京文化会館,20170807,"a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""13:00:00"";s:10:""time_bikou"";s:0:"""";}i:1;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:8:""17:00:00"";s:10:""time_bikou"";s:0:"""";}}}",,
3060,ネットワーカープログラム,2016,,,"a:1:{s:4:""time"";b:0;}",20160401,20170331
3061,"とびだせ！おんがくたんけん隊 1）6〜18ヶ月",2017,東京都|東京文化会館|アーツカウンシル東京|公益財団法人多摩市文化振興財団,20170729,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:00:00"";s:7:""time_to"";s:8:""12:00:00"";s:10:""time_bikou"";s:12:""6～18ヶ月"";}}}",,
3064,"とびだせ！おんがくたんけん隊 2）19〜35ヶ月",2017,東京都|東京文化会館|アーツカウンシル東京|公益財団法人多摩市文化振興財団,20170729,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:8:""15:00:00"";s:10:""time_bikou"";s:13:""19～35ヶ月"";}}}",,
3065,"ムジカ・ピッコラ 1）3歳～4歳（2017年7月30日）",2017,東京都|東京文化会館|アーツカウンシル東京|公益財団法人多摩市文化振興財団,20170730,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:00:00"";s:7:""time_to"";s:8:""12:00:00"";s:10:""time_bikou"";s:8:""3～4歳"";}}}",,
3066,"森の王様のフェスタ 1）6〜18ヶ月",2017,東京都|東京文化会館|アーツカウンシル東京|公益財団法人立川市地域文化振興財団,20180127,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:00:00"";s:7:""time_to"";s:8:""12:00:00"";s:10:""time_bikou"";s:12:""6～18ヶ月"";}}}",,
3067,募集プログラム　プログラムA　スティールパン,2016,東京都|アーツカウンシル東京|特定非営利活動法人トッピングイースト,"20161211,20161225,20170115,20170129,20170211","a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""15:00:00"";s:7:""time_to"";s:8:""17:00:00"";s:10:""time_bikou"";s:0:"""";}}}",,
3070,"森の王様のフェスタ 2）4 歳～ 6 歳",2017,東京都|東京文化会館|アーツカウンシル東京|公益財団法人立川市地域文化振興財団,20180127,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""13:30:00"";s:7:""time_to"";s:8:""14:30:00"";s:10:""time_bikou"";s:26:""4～6歳（未就学児）"";}}}",,
3071,GO！ワイルド！,2017,東京都|東京文化会館|アーツカウンシル東京|公益財団法人立川市地域文化振興財団,20180127,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""13:00:00"";s:7:""time_to"";s:8:""14:00:00"";s:10:""time_bikou"";s:18:""小学生～大人"";}}}",,
3074,"はじめましてクラシック〜ヴァイオリン＆ピアノ〜 1）6〜18ヶ月",2017,東京都|東京文化会館|アーツカウンシル東京|公益財団法人立川市地域文化振興財団,20180128,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:30:00"";s:7:""time_to"";s:8:""11:30:00"";s:10:""time_bikou"";s:12:""6～18ヶ月"";}}}",,
3076,森の王様のフェスタ,2017,東京都|東京文化会館|アーツカウンシル東京|公益財団法人立川市地域文化振興財団,20180128,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""11:00:00"";s:10:""time_bikou"";s:15:""19ヶ月～3歳"";}}}",,
3077,"はじめましてクラシック〜ヴァイオリン＆ピアノ〜 2）19ヶ月〜3歳",2017,東京都|東京文化会館|アーツカウンシル東京|公益財団法人立川市地域文化振興財団,20180128,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""12:30:00"";s:7:""time_to"";s:8:""13:30:00"";s:10:""time_bikou"";s:15:""19ヶ月～3歳"";}}}",,
3078,ムジカ・ピッコラ（2018年1月28日）,2017,東京都|東京文化会館|アーツカウンシル東京|公益財団法人立川市地域文化振興財団,20180128,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""14:30:00"";s:7:""time_to"";s:8:""15:30:00"";s:10:""time_bikou"";s:26:""4～6歳（未就学児）"";}}}",,
3079,チーズを探せ！くいしんぼうネズミ！,2017,東京文化会館,20180227,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""10:45:00"";s:10:""time_bikou"";s:0:"""";}}}",,
3081,"With My Baby（マタニティ・ワークショップ）",2017,東京文化会館,20180323,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""10:30:00"";s:7:""time_to"";s:8:""11:45:00"";s:10:""time_bikou"";s:0:"""";}}}",,
3083,募集プログラム　プログラムB　義太夫,2016,東京都|アーツカウンシル東京|特定非営利活動法人トッピングイースト,"20161127,20161204,20161218,20170108,20170122,20170212","a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""13:00:00"";s:7:""time_to"";s:8:""14:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
