id,Title,開催年度,主催
2461,バルバラ・クエト,2017,トーキョーワンダーサイト
2462,セイット・バタル・クルト,2017,トーキョーワンダーサイト
2463,"LECTURE SPOT プロダンサーによる様々なジャンルのダンスワークショップ",2016,アーツカウンシル東京|国際交流基金アジアセンター|株式会社パルコ
2464,ステファニー・ガウス＆ヤナ・エスク,2017,トーキョーワンダーサイト
2466,"BATTLE PARK ジャンル別チームトーナメントダンスバトル",2016,アーツカウンシル東京|国際交流基金アジアセンター|株式会社パルコ
2470,神無月茶席（2016年10月1日）,2016,
2471,"TALK SHOW 渋谷とダンスをキーワードにしたトークショー",2016,アーツカウンシル東京|国際交流基金アジアセンター|株式会社パルコ
2473,南千住散歩（2016年11月6日）,2016,東京都江戸東京博物館
2477,"COMMUNICATION BOOTH ストリートダンスを教育や社会奉仕活動に取り入れている団体を紹介",2016,アーツカウンシル東京|国際交流基金アジアセンター|株式会社パルコ
2478,歌舞伎の化粧をしてみよう（大人向け）（2016年11月12日）,2016,東京都江戸東京博物館
2479,クリスマスミニリースをつくろう（2016年11月12日）,2016,東京都江戸東京博物館
2480,紙独楽を作ろう（2016年11月19日）,2016,東京都江戸東京博物館
2481,万華鏡で遊ぼう（2016年11月26日）,2016,東京都江戸東京博物館
2483,ぽち袋を摺ろう（2016年11月27日）,2016,東京都江戸東京博物館
2484,師走茶席（2016年12月3日）,2016,東京都江戸東京博物館
2485,和算パズル・反古紙で小物を作ろう。（2016年12月3日）,2016,東京都江戸東京博物館
2486,"【特別展】  ティツィアーノとヴェネツィア派展",2017,東京都美術館|NHK|NHKプロモーション|読売新聞社
2487,和算パズル・反古紙で小物を作ろう（2017年1月7日）,2016,東京都江戸東京博物館
2489,扇子遊びをしましょう（2017年1月21日）,2016,東京都江戸東京博物館
2490,歌舞伎の鳴り物をならしてみよう（2017年1月21日）,2016,東京都江戸東京博物館
2494,ときめきキモノ体験（2017年1月28日）,2016,東京都江戸東京博物館
2498,鬼の面を作ろう（2017年1月29日）,2016,東京都江戸東京博物館
2501,如月茶席（2017年2月4日）,2016,東京都江戸東京博物館
2504,ときめきキモノ体験（2017年2月25日）,2016,東京都江戸東京博物館
2505,立版古講座「浮世絵を組み立てよう」（2017年2月26日）,2016,東京都江戸東京博物館
2506,歌舞伎の化粧をしてみよう(大人向け）（2017年3月4日）,2016,東京都江戸東京博物館
2507,飛鳥山・王子の名所（などころ）散歩（2017年3月12日）,2016,東京都江戸東京博物館
2509,万華鏡で遊ぼう（2017年3月18日）,2016,東京都江戸東京博物館
2513,ときめきキモノ体験（2016年11月27日）,2016,東京都江戸東京博物館
2517,関東大震災（2016年9月23日）,2016,東京都江戸東京博物館
2519,"【特別展】  ボイマンス美術館所蔵 ブリューゲル「バベルの塔」展  16世紀ネーデルラントの至宝─ボスを超えて─",2017,東京都美術館|朝日新聞社|ＴＢＳ|BS朝日
2523,ロロいつ高シリーズ2017,2016,アーツカウンシル東京
2528,日本・パレスチナ共同創作「またさぶろう」,2016,アーツカウンシル東京
2529,関東大震災（2016年9月30日）,2016,東京都江戸東京博物館
2530,文化都市江戸（2016年10月7日）,2016,東京都江戸東京博物館
2533,文化都市江戸（2016年10月14日）,2016,東京都江戸東京博物館
2534,世界最大級の寺社フェス「向源」,2016,アーツカウンシル東京
2535,文明開化東京（2016年10月21日）,2016,東京都江戸東京博物館
2536,文明開化東京（2016年10月28日）,2016,東京都江戸東京博物館
2537,現代の東京（2016年11月4日）,2016,東京都江戸東京博物館
2538,現代の東京（2016年11月11日）,2016,東京都江戸東京博物館
2539,"企画展「市民からのおくりもの 2016－平成27年度 新収蔵品から－」展みどころ（2016年11月18日）",2016,東京都江戸東京博物館
2540,"企画展「市民からのおくりもの 2016－平成27年度 新収蔵品から－」展みどころ（2016年11月25日）",2016,東京都江戸東京博物館
2541,モダン東京（2016年12月2日）,2016,東京都江戸東京博物館
2543,モダン東京（2016年12月9日）,2016,東京都江戸東京博物館
2544,出版と情報（2016年12月16日）,2016,東京都江戸東京博物館
2545,出版と情報（2016年12月23日）,2016,東京都江戸東京博物館
2546,江戸の商業（2017年1月6日）,2016,東京都江戸東京博物館
2547,店めぐり・古典芸能ライブ,2017,アーツカウンシル東京|特定非営利活動法人粋なまちづくり倶楽部
2552,能楽　謡・仕舞,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会
2556,"【特別展】  ボストン美術館の至宝展──東西の名品、珠玉のコレクション",2017,東京都美術館|朝日新聞社|BS朝日|テレビ朝日
2558,"【特別展】  ゴッホ展 巡りゆく日本の夢",2017,東京都美術館|NHK|NHKプロモーション
2559,神楽坂路上界隈,2017,アーツカウンシル東京|特定非営利活動法人粋なまちづくり倶楽部
2562,能楽　狂言,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会
2563,能楽　発表会,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会
2565,第９回,2017,東京都庭園美術館|株式会社ジャパン・アーツ
2568,第１０回,2017,東京都庭園美術館|株式会社ジャパン・アーツ
2570,長唄　三味線（低学年）,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会
2572,"【特別展】  ティツィアーノとヴェネツィア派展",2017,東京都美術館|日本テレビ放送網|読売新聞社|BS日テレ
2574,茶室披き及び第1回茶会,2017,東京都庭園美術館
2576,長唄　三味線（中学年以上）,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会
2577,長唄　囃子（篠笛）,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会
2578,第2回茶会,2017,東京都庭園美術館
2579,長唄　囃子（小鼓・太鼓）,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会
2580,三曲　箏曲（低学年）,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会
2582,江戸の商業（2017年1月13日）,2016,東京都江戸東京博物館
2583,三曲　箏曲（中学年以上）,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会
2584,三曲　尺八,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会
2585,日本舞踊（女子）,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会
2586,企画展「徳川将軍家の婚礼」みどころ（2017年1月20日）,2016,東京都江戸東京博物館
2587,日本舞踊（男子）,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会
2588,長唄　三味線（ユース）,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会
2589,企画展「徳川将軍家の婚礼」みどころ（2017年1月27日）,2016,東京都江戸東京博物館
2590,三曲　箏曲（ユース）,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会
2591,日本舞踊（ユース）,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会
2592,企画展「徳川将軍家の婚礼」みどころ（2017年2月3日）,2016,東京都江戸東京博物館
2593,空襲と都民（2017年2月10日）,2016,東京都江戸東京博物館
2594,空襲と都民（2017年2月17日）,2016,東京都江戸東京博物館
2595,長唄・三曲・日本舞踊　発表会,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会
2597,芝居と遊里（2017年2月24日）,2016,東京都江戸東京博物館
2598,芝居と遊里（2017年3月3日）,2016,東京都江戸東京博物館
2599,企画展「戦時下東京のこどもたち」みどころ（2017年3月10日）,2016,東京都江戸東京博物館
2600,情景再現,2017,東京都庭園美術館
2601,開化の背景（2017年3月17日）,2016,東京都江戸東京博物館
2602,開化の背景（2017年3月24日）,2016,東京都江戸東京博物館
2604,企画展「戦時下東京のこどもたち」みどころ（2017年3月31日）,2016,東京都江戸東京博物館
2607,博物館ボランティア,2016,東京都江戸東京博物館
2610,8月8日（月）～11月6日（日）,2016,東京都江戸東京博物館
2611,11月8日（火）～2月19日（日）,2016,東京都江戸東京博物館
2612,2月21日（火）～5月21日（日）,2016,東京都江戸東京博物館
2613,映像ライブラリーの運営,2016,東京都江戸東京博物館
2616,狛江市立和泉小学校（2016年10月11日）,2016,アーツカウンシル東京
2618,日野市立東光寺小学校（2016年10月12日）,2016,アーツカウンシル東京
2620,青梅市立第二小学校（2016年10月13日）,2016,アーツカウンシル東京
2622,神楽坂楽座～講釈場,2017,アーツカウンシル東京|特定非営利活動法人粋なまちづくり倶楽部
2623,江東区立毛利小学校（2016年10月16日）,2016,アーツカウンシル東京
2625,三宅村立三宅中学校（2016年10月20日）,2016,アーツカウンシル東京
2627,成立学園中学・高等学校（2016年10月21日）,2016,アーツカウンシル東京
2629,武蔵村山市立第二小学校（2016年10月21日）,2016,アーツカウンシル東京
2631,武蔵野市立第一小学校（2016年10月21日）,2016,アーツカウンシル東京
2633,小平市立小平第九小学校（2016年10月26日）,2016,アーツカウンシル東京
2635,清瀬市立清瀬小学校（2016年10月27日）,2016,アーツカウンシル東京
2637,清瀬市立清瀬小学校,2016,アーツカウンシル東京
2638,神楽坂芸能めぐり街角ライブ,2017,アーツカウンシル東京|特定非営利活動法人粋なまちづくり倶楽部
