ID,Title,"Tokyo FESTIVALの分類",WEBサイトのアドレス,概要,対象,会場(投稿),会場の所属する自治体,会場の存在する自治体名,主催,協賛,協力,後援,申請自治体,開催年度,"単日/複数日 - 期間",開催時間,開催日数（展覧会・公演）,公演回数／実施回数（講演、ワークショップ等）,人数/参加者数,料金,出演者数／出展アーティスト数／登壇者数等,出演者数／出展アーティスト数／登壇者数等（外国人）,ジャンル,多言語対応の有無,多言語対応（例）ウェブサイトの多言語化,多言語対応（例）音声ガイドの多言語化,多言語対応（例）キャプション・字幕の多言語化,多言語対応（例）その他の多言語化,多言語対応（例）その他の多言語化（内容）,バリアフリー対応の有無,バリアフリー対応策（例）,バリアフリー対応策（例）その他,組織委員会の認証の有無,画像等データの有無,画像,動画URL,関連プログラム名,決算額_year,決算額_price,期間_date,期間_date_to,単日/複数日_date,国_country,国_num
2454,メタシトゥ（エドゥアルド・カッシーナ＆リヴァ・デュダレヴァ）,1,http://www.tokyoartsandspace.jp/residence/research-residence/index.shtml#page=4/quatity=10,"リサーチ・レジデンス・プログラム
東京を舞台とした文化芸術の研究や、新たな創作のリサーチを行うクリエーターを対象とした公募プログラム。

メタシトゥ（エドゥアルド・カッシーナ＆リヴァ・デュダレヴァ）METASITU(Eduardo CASSINA & Liva DUDAREVA)
エドゥアルド・カッシーナ（スペイン）
リヴァ・デュダレヴァ（ラトヴィア）
滞在期間：2017.6.7（水）-7.27（木）
",,トーキョーアーツアンドスペースレジデンシー,,,トーキョーワンダーサイト,,,,,2017,2017,,期間,20170607,20170727,"a:1:{s:4:""time"";b:0;}",51,2,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:1:""2"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",2,2,国際交流イベント|人材育成事業,有り,英語,,,,,無し,,,なし,なし,,,,,"スペイン,ラトビア","1,1"
2455,ダニエル・シュワルツ,1,http://www.tokyoartsandspace.jp/residence/research-residence/index.shtml#page=4/quatity=10,"リサーチ・レジデンス・プログラム
東京を舞台とした文化芸術の研究や、新たな創作のリサーチを行うクリエーターを対象とした公募プログラム。

ダニエル・シュワルツ Daniel SCHWARTZ（ケニア）
滞在期間：2017.6.28（水）-7.31（月）
",,トーキョーアーツアンドスペースレジデンシー,,,トーキョーワンダーサイト,,,,,2017,2017,,期間,20170628,20170731,"a:1:{s:4:""time"";b:0;}",34,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:1:""1"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",1,1,国際交流イベント|人材育成事業,有り,英語,,,,,無し,,,なし,なし,,,,,ケニア,1
2457,特別展「江戸と北京」関連講座③日本に招来された清朝陶磁器,1,,"都市歴史研究室が行っている調査研究活動の成果をわかりやすく解説する講座。

[実施日]平成29年3月22日

[会場]江戸東京博物館(ホール、会議室)

[受講料]一般 1,000円(一部例外あり、セット割引あり) 友の会、ボランティア 800円(同上)

[講師]堀内 秀樹

[受講者数]73人",,"東京都江戸東京博物館 - 1F 貸出施設 会議室|東京都江戸東京博物館 - 1F 貸出施設 大ホール",,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,,,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""73"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:196:""<p class=""p1"">一般<span class=""s1""> 1</span>,<span class=""s1"">000</span>円(一部例外あり、セット割引あり) 友の会、ボランティア<span class=""s1""> 800</span>円(同上)</p>
"";}",1,,講演会・シンポジウム,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,20170322,,
2458,ホ・テウォン,1,http://www.tokyoartsandspace.jp/residence/research-residence/index.shtml#page=3/quatity=10,"リサーチ・レジデンス・プログラム
東京を舞台とした文化芸術の研究や、新たな創作のリサーチを行うクリエーターを対象とした公募プログラム。

ホ・テウォン HEO Taewon（韓国）
滞在期間：2017.7.3（月）-7.31（月）
",,トーキョーアーツアンドスペースレジデンシー,,,トーキョーワンダーサイト,,,,,2017,2017,,期間,20170703,20170731,"a:1:{s:4:""time"";b:0;}",29,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:1:""1"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",1,1,国際交流イベント|人材育成事業,有り,英語,,,,,無し,,,なし,なし,,,,,韓国,1
2459,マリエット・オヴレ,1,http://www.tokyoartsandspace.jp/residence/research-residence/index.shtml#page=3/quatity=10,"リサーチ・レジデンス・プログラム
東京を舞台とした文化芸術の研究や、新たな創作のリサーチを行うクリエーターを対象とした公募プログラム。

マリエット・オヴレ Mariette AUVRAY（フランス）
滞在期間：2017.7.4（火）-7.31（月）
",,トーキョーアーツアンドスペースレジデンシー,,,トーキョーワンダーサイト,,,,,2017,2017,,期間,20170704,20170731,"a:1:{s:4:""time"";b:0;}",28,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:1:""1"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",1,1,国際交流イベント|人材育成事業,有り,英語,,,,,無し,,,なし,なし,,,,,フランス,1
2461,バルバラ・クエト,1,http://www.tokyoartsandspace.jp/residence/research-residence/index.shtml#page=3/quatity=10,"リサーチ・レジデンス・プログラム
東京を舞台とした文化芸術の研究や、新たな創作のリサーチを行うクリエーターを対象とした公募プログラム。

バルバラ・クエト Barbara CUETO（スペイン）
滞在期間：2017.9.1（金）-10.1（日）
",,トーキョーアーツアンドスペースレジデンシー,,,トーキョーワンダーサイト,,,,,2017,2017,,期間,20170901,20171001,"a:1:{s:4:""time"";b:0;}",31,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:1:""1"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",1,1,国際交流イベント|人材育成事業,有り,英語,,,,,無し,,,なし,なし,,,,,スペイン,1
2462,セイット・バタル・クルト,1,http://www.tokyoartsandspace.jp/residence/research-residence/index.shtml#page=3/quatity=10,"リサーチ・レジデンス・プログラム
東京を舞台とした文化芸術の研究や、新たな創作のリサーチを行うクリエーターを対象とした公募プログラム。

セイット・バタル・クルト Seyit Battal KURT（トルコ）
滞在期間：2017.9.1（金）-10.16（月）
",,トーキョーアーツアンドスペースレジデンシー,,,トーキョーワンダーサイト,,,,,2017,2017,,期間,20170901,20171016,"a:1:{s:4:""time"";b:0;}",46,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:1:""1"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",1,1,国際交流イベント|人材育成事業,有り,英語,,,,,無し,,,なし,なし,,,,,トルコ,1
2463,"LECTURE SPOT プロダンサーによる様々なジャンルのダンスワークショップ",1,https://www.artscouncil-tokyo.jp/ja/events/13635/,"LECTURE SPOT
プロダンサーによる様々なジャンルのダンスワークショップ

＜講師＞
HIP HOP／SONNY、MARINA
HOUSE／SHIN、mizuki
コンテンポラリー／辻本知彦、和中和央

＜パーカッショニスト＞
↑BAN ↑",,"代々木公園 - イベント広場",,,アーツカウンシル東京|国際交流基金アジアセンター|株式会社パルコ,,"東京都|株式会社渋谷マークシティ|studio mission|SHIBUYA TOPFIELD DANCE CENTER",公益社団法人東京都公園協会|一般財団法人渋谷区観光協会|渋谷区商店会連合会中央ブロック|商店街振興組合原宿表参道欅会,,2016,2016,,単日/複数日,,,"a:1:{s:4:""time"";a:3:{i:0;a:3:{s:9:""time_from"";s:8:""11:10:00"";s:7:""time_to"";s:8:""12:10:00"";s:10:""time_bikou"";s:6:""HIPHOP"";}i:1;a:3:{s:9:""time_from"";s:8:""12:20:00"";s:7:""time_to"";s:8:""13:20:00"";s:10:""time_bikou"";s:24:""コンテンポラリー"";}i:2;a:3:{s:9:""time_from"";s:8:""13:30:00"";s:7:""time_to"";s:8:""14:30:00"";s:10:""time_bikou"";s:5:""HOUSE"";}}}",1,3,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",7,,舞踊・ダンス（バレエ等を含む）|演劇（ミュージカル等を含む）|街なか（屋外）イベント|芸術文化の体験型イベント（外国人向け・子供向け含む）,有り,英語|中国語簡体字|中国語繁体字|韓国語,,,,,無し,,,なし,なし,,,,20161120,,
2464,ステファニー・ガウス＆ヤナ・エスク,1,http://www.tokyoartsandspace.jp/residence/research-residence/index.shtml#page=3/quatity=10,"リサーチ・レジデンス・プログラム
東京を舞台とした文化芸術の研究や、新たな創作のリサーチを行うクリエーターを対象とした公募プログラム。

ステファニー・ガウス Stefanie GAUS（ドイツ）
ヤナ・エスク Jana ESKE（ドイツ）
滞在期間：2017.9.1（金）-9.30（土）
",,トーキョーアーツアンドスペースレジデンシー,,,トーキョーワンダーサイト,,,,,2017,2017,,期間,20170901,20170930,"a:1:{s:4:""time"";b:0;}",30,2,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:1:""2"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",2,2,国際交流イベント|人材育成事業,有り,英語,,,,,無し,,,なし,なし,,,,,ドイツ,2
2466,"BATTLE PARK ジャンル別チームトーナメントダンスバトル",1,https://www.artscouncil-tokyo.jp/ja/events/13645/,"BATTLE PARK
ジャンル別チームトーナメントダンスバトル

＜バトル方法＞
予選：HIPHOP、POP、LOCK、FREESTYLEに分かれてオーディションを実施準々決勝：4ジャンルから選抜された勝者による4人1組のチームを結成し、チームトーナメントを開始
準決勝・決勝：チーム勝ち抜きで優勝チームを決定

＜出場者＞

FREESTYLE 43人／HIPHOP 67人／LOCK 22人／POP27人／

＜審査員＞

FREESTYLE／SHUHO、LEO
HIP HOP／SATOMI、KTR
LOCK／すずきゆうすけ、ちびゆり
POP／RYUZY、RYUICHI

＜DJ＞

YASUSHI（HIPHOP） HIROKING（FREESTYLE） YOSHIKI（POP/LOCK）

＜MC＞

まーくん",,"代々木公園 - けやき並木",,,アーツカウンシル東京|国際交流基金アジアセンター|株式会社パルコ,,"東京都|株式会社渋谷マークシティ|studio mission|SHIBUYA TOPFIELD DANCE CENTER",公益社団法人東京都公園協会|一般財団法人渋谷区観光協会|渋谷区商店会連合会中央ブロック|商店街振興組合原宿表参道欅会,,2016,2016,,単日/複数日,,,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",171,,舞踊・ダンス（バレエ等を含む）|演劇（ミュージカル等を含む）|街なか（屋外）イベント|芸術文化の体験型イベント（外国人向け・子供向け含む）,有り,英語|中国語簡体字|中国語繁体字|韓国語,,,,,無し,,,なし,なし,,,,20161120,,
2470,神無月茶席（2016年10月1日）,1,,"ふれあい体験教室
ふれあいボランティアが企画・運営する伝統的な文化や芸能の体験型事業や、高齢者や子供を対象とした参加型事業を実施した。

日程：2016/10/1
内容：神無月茶席
人数：44",子供向け|高齢者向け,,,,,,,,,2016,2016,,単日/複数日,,,"a:1:{s:4:""time"";b:0;}","1 ",1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""44"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:41:""<p>常設展観覧券は別途必要</p>
"";}",,,芸術文化の体験型イベント（外国人向け・子供向け含む）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,20161001,,
2471,"TALK SHOW 渋谷とダンスをキーワードにしたトークショー",1,https://www.artscouncil-tokyo.jp/ja/events/13638/,"TALK SHOW
渋谷とダンスをキーワードにしたトークショー

＜登壇者＞　Zeebra（ヒップホップアクティビスト）、堀江治喜（ダンサー）

＜モデレーター＞　MC RYU（音楽プロデューサー）",,"studio mission（渋谷区）",,,アーツカウンシル東京|国際交流基金アジアセンター|株式会社パルコ,,"東京都|株式会社渋谷マークシティ|studio mission|SHIBUYA TOPFIELD DANCE CENTER",公益社団法人東京都公園協会|一般財団法人渋谷区観光協会|渋谷区商店会連合会中央ブロック|商店街振興組合原宿表参道欅会,,2016,2016,,単日/複数日,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""15:00:00"";s:7:""time_to"";s:8:""16:00:00"";s:10:""time_bikou"";s:0:"""";}}}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""68"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",3,,舞踊・ダンス（バレエ等を含む）|演劇（ミュージカル等を含む）|講演会・シンポジウム,有り,英語|中国語簡体字|中国語繁体字|韓国語,,,,,無し,,,なし,あり・その他画像,,,,20161119,,
2473,南千住散歩（2016年11月6日）,1,,"ふれあい体験教室
ふれあいボランティアが企画・運営する伝統的な文化や芸能の体験型事業や、高齢者や子供を対象とした参加型事業を実施した。

日程：2016/11/6
内容：南千住散歩
人数：12",子供向け|高齢者向け,東京都江戸東京博物館,,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,,,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""12"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,芸術文化の体験型イベント（外国人向け・子供向け含む）,無し,,,,,,無し,,,なし,なし,,,,20161106,,
2477,"COMMUNICATION BOOTH ストリートダンスを教育や社会奉仕活動に取り入れている団体を紹介",1,https://www.artscouncil-tokyo.jp/ja/events/13642/,"COMMUNICATION BOOTH
ストリートダンスを教育や社会奉仕活動に取り入れている団体を紹介

＜参加団体＞

Twiggz Fam、東京ゲゲゲイ、ARDOR、BAMBOO SHOOT、ENcounter ENgravers、JUA、LOVE JUNX、mamastreet、N-HEADS、SOCIAL WORKEEERZ、TaG Crew、Yutaka（Team Black Starz）、3PL、スーパー・
エンターテイメント・ダンシングチーム SEDteam 2016、東京ダンス＆アクターズ専門学校",,"代々木公園 - イベント広場",,,アーツカウンシル東京|国際交流基金アジアセンター|株式会社パルコ,,"東京都|株式会社渋谷マークシティ|studio mission|SHIBUYA TOPFIELD DANCE CENTER",公益社団法人東京都公園協会|一般財団法人渋谷区観光協会|渋谷区商店会連合会中央ブロック|商店街振興組合原宿表参道欅会,,2016,2016,,単日/複数日,,,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:5:""18000"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",15,,舞踊・ダンス（バレエ等を含む）|演劇（ミュージカル等を含む）|街なか（屋外）イベント|その他,有り,英語|中国語簡体字|中国語繁体字|韓国語,,,,,無し,,,なし,なし,,,,20161120,,
2478,歌舞伎の化粧をしてみよう（大人向け）（2016年11月12日）,1,,"ふれあい体験教室
ふれあいボランティアが企画・運営する伝統的な文化や芸能の体験型事業や、高齢者や子供を対象とした参加型事業を実施した。

日程：2016/11/12
内容：歌舞伎の化粧をしてみよう（大人向け）
人数：20",,東京都江戸東京博物館,,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,,,"a:1:{s:4:""time"";b:0;}",,,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""20"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:41:""<p>常設展観覧券は別途必要</p>
"";}",,,芸術文化の体験型イベント（外国人向け・子供向け含む）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,20161112,,
2479,クリスマスミニリースをつくろう（2016年11月12日）,1,,"ふれあい体験教室
ふれあいボランティアが企画・運営する伝統的な文化や芸能の体験型事業や、高齢者や子供を対象とした参加型事業を実施した。

日程：2016/11/12
内容：クリスマスミニリースをつくろう
人数：50",子供向け|高齢者向け,東京都江戸東京博物館,,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,,,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""50"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:41:""<p>常設展観覧券は別途必要</p>
"";}",,,芸術文化の体験型イベント（外国人向け・子供向け含む）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,20161112,,
2480,紙独楽を作ろう（2016年11月19日）,1,,"ふれあい体験教室
ふれあいボランティアが企画・運営する伝統的な文化や芸能の体験型事業や、高齢者や子供を対象とした参加型事業を実施した。

日程：2016/11/19
内容：紙独楽を作ろう
人数：46",子供向け|高齢者向け,東京都江戸東京博物館,,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,,,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""46"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:41:""<p>常設展観覧券は別途必要</p>
"";}",,,芸術文化の体験型イベント（外国人向け・子供向け含む）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,20161119,,
2481,万華鏡で遊ぼう（2016年11月26日）,1,,"ふれあい体験教室
ふれあいボランティアが企画・運営する伝統的な文化や芸能の体験型事業や、高齢者や子供を対象とした参加型事業を実施した。

日程：2016/11/26
内容：万華鏡で遊ぼう
人数：17",子供向け|高齢者向け,東京都江戸東京博物館,,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,,,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""17"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:41:""<p>常設展観覧券は別途必要</p>
"";}",,,芸術文化の体験型イベント（外国人向け・子供向け含む）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,20161126,,
2483,ぽち袋を摺ろう（2016年11月27日）,1,,"ふれあい体験教室
ふれあいボランティアが企画・運営する伝統的な文化や芸能の体験型事業や、高齢者や子供を対象とした参加型事業を実施した。

日程：2016/11/27
内容：ぽち袋を摺ろう
人数：30",子供向け|高齢者向け,東京都江戸東京博物館,,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,,,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""30"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:41:""<p>常設展観覧券は別途必要</p>
"";}",,,芸術文化の体験型イベント（外国人向け・子供向け含む）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,20161127,,
2484,師走茶席（2016年12月3日）,1,,"ふれあい体験教室
ふれあいボランティアが企画・運営する伝統的な文化や芸能の体験型事業や、高齢者や子供を対象とした参加型事業を実施した。

日程：2016/12/3
内容：師走茶席
人数：38",子供向け|高齢者向け,東京都江戸東京博物館,,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,,,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""38"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:38:""<p>常設観覧券が別途必要</p>
"";}",-21,,芸術文化の体験型イベント（外国人向け・子供向け含む）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,20161203,,
2485,和算パズル・反古紙で小物を作ろう。（2016年12月3日）,1,,"ふれあい体験教室
ふれあいボランティアが企画・運営する伝統的な文化や芸能の体験型事業や、高齢者や子供を対象とした参加型事業を実施した。

日程：2016/12/3
内容：和算パズル・反古紙で小物を作ろう。
人数：73",子供向け|高齢者向け,東京都江戸東京博物館,,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,,,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""73"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:38:""<p>常設観覧券は別途必要</p>
"";}",,,芸術文化の体験型イベント（外国人向け・子供向け含む）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,20161203,,
2486,"【特別展】  ティツィアーノとヴェネツィア派展",1,https://www.tobikan.jp/exhibition/h28_titian.html,"ヴェネツィア派の巨匠ティツィアーノ（1488/90-1576）は、自由な筆づかいと豊かな色彩を特徴とする独自の様式を確立し、その絵画はヴェネツィアのみならず、ヨーロッパに広く影響を与えた。日伊国交150周年記念事業として開催された本展は、ティツィアーノを中心に、黄金期を築いた多様な芸術家たちの絵画をとおして、ヴェネツィア・ルネサンス美術の流れを展観し、その魅力を紹介した。　展覧会は、第1章「1460-1515 ヴェネツィア、もうひとつのルネサンス」、第2章「1515-1550 ティツィアーノの時代」、第3章「1550-1581 ティツィアーノ、ティントレット、ヴェロネーゼ─巨匠たちの競合」という3章で構成された。《フローラ》、《ダナエ》、《パウルス3世の肖像》といったティツィアーノの代表作が出品された本展は、近代絵画の嚆矢ともいえる画家を日本で初めて本格的に紹介する展覧会にふさわしい内容となった。展示空間においては、主題ごとに異なる画家の絵画を並列し、画家同士の影響関係や油彩表現の違いが引き立つような配置を心がけた。",,"東京都美術館 – 1F 企画展示室|東京都美術館 – 2F 企画展示室|東京都美術館 – LBF 企画展示室",,,東京都美術館|NHK|NHKプロモーション|読売新聞社,大日本印刷株式会社,アリタリア-イタリア航空|日本貨物航空株式会社,イタリア大使館,,2017,2017,,期間,20170121,20170402,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""09:30:00"";s:7:""time_to"";s:8:""17:30:00"";s:10:""time_bikou"";s:24:""金曜日は9:30～20:00"";}}}",2,2,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:4:""8048"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:115:""<p>観覧料（当日）／ 一般 1,600円、学生 1,300円、<br />
高校生 800円、65歳以上 1,000円</p>
"";}",,,展覧会（美術、歴史、写真、建築、文芸等）,有り,英語|中国語簡体字|中国語繁体字|韓国語,,,,,有り,バリアフリー対応施設,,,あり・チラシ画像,,,,,,
2487,和算パズル・反古紙で小物を作ろう（2017年1月7日）,1,,"ふれあい体験教室
ふれあいボランティアが企画・運営する伝統的な文化や芸能の体験型事業や、高齢者や子供を対象とした参加型事業を実施した。

日程：2017/1/7
内容：和算パズル・反古紙で小物を作ろう
人数：84",子供向け|高齢者向け,東京都江戸東京博物館,,,東京都江戸東京博物館,,,,,2016,2016,,単日/複数日,,,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""84"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:38:""<p>常設観覧券は別途必要</p>
"";}",,,芸術文化の体験型イベント（外国人向け・子供向け含む）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,20170107,,
2489,扇子遊びをしましょう（2017年1月21日）,1,,"ふれあい体験教室
ふれあいボランティアが企画・運営する伝統的な文化や芸能の体験型事業や、高齢者や子供を対象とした参加型事業を実施した。

日程：2017/1/21
内容：扇子遊びをしましょう
人数：32",子供向け|高齢者向け,東京都江戸東京博物館,,,東京都江戸東京博物館,,,,,2016,単日/複数日,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""32"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:41:""<p>常設展観覧券は別途必要</p>
"";}",,,芸術文化の体験型イベント（外国人向け・子供向け含む）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,2016,,,,20170121,,
2490,歌舞伎の鳴り物をならしてみよう（2017年1月21日）,1,,"ふれあい体験教室
ふれあいボランティアが企画・運営する伝統的な文化や芸能の体験型事業や、高齢者や子供を対象とした参加型事業を実施した。

日程：2017/1/21
内容：歌舞伎の鳴り物をならしてみよう
人数：130",子供向け|高齢者向け,東京都江戸東京博物館,,,東京都江戸東京博物館,,,,,2016,単日/複数日,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""130"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:41:""<p>常設展観覧券は別途必要</p>
"";}",,,芸術文化の体験型イベント（外国人向け・子供向け含む）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,2016,,,,20170121,,
